ID TERMO,PRATICAS VEDADAS,JUSTIFICATIVA,Unnamed: 3,Unnamed: 4
319928,11,"Contrato feito sobre contrato por fidelidade - empresa ""contratada  pelo Banco para captação de clientes em potencial,  na atualização de endereço comercial feito em 2019 na instituição financeira assim denominada Banco do Brasil:  Data início: ago/2019 das transações e contratos.  Obs: e referências: item VI, do art 27 do Cap VIII da Portaria    96 parcelas (não quitadas pela empresa LIBERCON PROMOTORA DE VENDAS LTDA. (nome fantasia Liberty).  Consignar em folha sem o correspondente crédito (receber parcelas conforme Item 2.8 do Contrato anexo. A empresa LIBERCON não quitou e mas o Contrato permaneceu com um juros de $ 1200,00 sobre cada parcela. Empresa CNPJ nº 27.954.352.0001/32, que, conhece o sistema (de contratação de) de consignados (SIPEC) do Governo Federal (acesso a informações financeiras de servidores públicos federais. Sabem nome, CPF e outros dados pessoais, entrando em contato em nome das Instituições financeiras, de onde recebem TODAS informações necessárias para a captação de clientes. a Empresa ainda continua atuando em nome principalmente do BANCO DO BRASIL. Outros contratos também foram feitos em nome desta Instituição, passou por ela e esta não reconheceu nenhuma irregularidade nestas transações, pois são as maiores beneficiárias. Estas atividades ou procedimentos estão referenciadas no item VI do art. 27 do Cap VIII da Portaria MGI 7142 de 10 nov 2023.  Solicito análise mediante ao art 39 desta Portaria e ao art citado, de criar obrigação /alteração da verdade sobre fato juridicamente relevante (atualização de endereço comercial - teria sido obrigatório? e, se eu não tivesse atualizado em 2019?).",,
319928,12,"Contrato feito sobre contrato por fidelidade - empresa ""contratada  pelo Banco para captação de clientes em potencial,  na atualização de endereço comercial feito em 2019 na instituição financeira assim denominada Banco do Brasil:  Data início: ago/2019 das transações e contratos.  Obs: e referências: item VI, do art 27 do Cap VIII da Portaria    96 parcelas (não quitadas pela empresa LIBERCON PROMOTORA DE VENDAS LTDA. (nome fantasia Liberty).  Consignar em folha sem o correspondente crédito (receber parcelas conforme Item 2.8 do Contrato anexo. A empresa LIBERCON não quitou e mas o Contrato permaneceu com um juros de $ 1200,00 sobre cada parcela. Empresa CNPJ nº 27.954.352.0001/32, que, conhece o sistema (de contratação de) de consignados (SIPEC) do Governo Federal (acesso a informações financeiras de servidores públicos federais. Sabem nome, CPF e outros dados pessoais, entrando em contato em nome das Instituições financeiras, de onde recebem TODAS informações necessárias para a captação de clientes. a Empresa ainda continua atuando em nome principalmente do BANCO DO BRASIL. Outros contratos também foram feitos em nome desta Instituição, passou por ela e esta não reconheceu nenhuma irregularidade nestas transações, pois são as maiores beneficiárias. Estas atividades ou procedimentos estão referenciadas no item VI do art. 27 do Cap VIII da Portaria MGI 7142 de 10 nov 2023.  Solicito análise mediante ao art 39 desta Portaria e ao art citado, de criar obrigação /alteração da verdade sobre fato juridicamente relevante (atualização de endereço comercial - teria sido obrigatório? e, se eu não tivesse atualizado em 2019?).",,
319934,10,"O Sindicato dos Trabalhadores em Saúde, Trabalho e Previdência Social no Estado de Sergipe (SINDIPREV/SE), CNPJ 16.217.358/0001-00, incluiu em folha de pagamento, desconto referente a contribuição sindical mensal. Trata-se de desconto indevido por ter sido realizado sem autorização prévia e formal do consignado, através de solicitação de filiação a entidade sindical. O Estatuto Social do sindicato acima referido, averbado 03/03/2020 no Cartório de Títulos e Documentos e Pessoas Jurídicas - 10º Ofício em Aracaju/SE, estabelece em seu art. 9º, VII que a contribuição sindical é dever dos filiados. De modo correspondente, o art. 55 do mesmo documento regulamentar estabelece a perda da qualidade de filiado àquele que manifestar por escrito esta intenção, não sendo portanto, a partir deste momento, devida a contribuição mensal em questão. Em 31/10/2023, data da publicação do Decreto nº 11.761, enviei e-mail com solicitação de desfiliação do SINDIPRE/SE, sindicato a que fui filiado com todas as contribuições regulares no período de 04/09/2014 a 31/10/2023. O sindicato, entretanto, apenas processou a desfiliação com a correspondente cessação do desconto em 25/11/2023. Tal conduta implicou em mais uma contribuição sindical posterior a solicitação de desfiliação, correspondente a folha de pagamento 11/2023, conforme registrado no extrato de consignações encerradas anexado a esta reclamação (Contrato Y342161-589383Z). Inesperadamente, e sem maiores justificativas, a entidade sindical em questão incluiu desconto em 10/04/2024, como se correspondente a novo pedido de filiação sindical fosse (Contrato Y342161-73280Z no extrato de consignações ativas anexado). Tal conduta implicou em novo desconto referente a contribuição sindical na folha de pagamento 04/2024. Ocorre que desde 31/10/2023, quando foi enviado e-mail de solicitação de desfiliação efetivada em 25/11/2023 (e-mail anexo), não houve por parte do consignado novo pedido de filiação que justificasse esse novo início de período de contribuição sindical. Cumpre destacar que desde a desfiliação sindical solicitada em 31/10/2023 a entidade sindical reclamada não manifestou qualquer inconsistência material ou formal no pedido de desfiliação enviado por e-mail que inviabilizasse seu processamento e efetivamente interrompeu os descontos de contribuição sindical nas folhas de pagamento 12/2023 a 03/2024. Desta forma, reitero a reclamação referente inclusão de períodos de desconto indevido pela consignatária, assim como a restituição dos valores descontados indevidamente.",,
319958,11,"Venho por meio dessa fazer uma reclamação referente a um Cartão Benefício do Banco Capital (CAPITAL CONSIG SOCIEDADE DE CRÉDITO DIRETO S.A. CNPJ 40.083.667/0001-10), cujo valor de desconto/parcela é de R$250,07, por um período de 96 meses, e valor a ser liberado, de acordo com cópia do contrato em anexo (anexo 1), seria de R$5696,36.   No dia 19 de fevereiro de 2024 fiz a contratação do referido cartão com a correspondente bancário, Helen do Grupo GAB, cuja proposta foi sob número 800351962-9, a qual foi averbada no mesmo dia (vide extrato de consignação no anexo 3). Nessa proposta o valor que liberaria de saque nesse cartão seria de R$5696,36 (anexo1: conforme CÉDULA DE CRÉDITO BANCÁRIO anexa).  No entanto, no dia 22 de fevereiro de 2024 o Banco Capital fez o depósito de apenas R$2655,63 em minha conta, por meio de uma TED (Anexo 2 - A: parte do extrato bancário no referido dia em que recebi a TED). Ou seja R$3040,73 a menos do que deveria ter recebido. No dia 01/04/2023 fiz uma reclamação por meio de um Termo de Reclamação, sob número 04/2024-00317967, solicitando o depósito desse valor restante.  No dia 02/04/2024 o referido banco fez o depósito de R$2712,00 por meio de uma TED, conforme documento anexo (ANEXO 2 ¿ B). Nesse mesmo dia eu fiz uma contestação, pois ainda ficou faltando o valor de R$328,73. No dia 16/04/2023 o banco respondeu que havia enviado o valor restante, anexando um comprovante ao termo de reclamação, mas o valor de R$328,73 que faltava não foi depositado e o comprovante anexado ao termo de reclamação (04/2024-00317967) foi o referente ao que foi depositado no dia 02/04/2024 no valor de R$2712,00 e que se encontra no anexo 2 (Anexo 2 ¿ C).  Sendo assim, solicito a suspensão de desconto em minha folha de pagamento, no valor de R$250,07, até que o referido banco deposite o restante de R$328,73, para totalizar o valor contratado.  Aguardo resposta  Meus contatos: ednaldosnp@gmail.com e (66) 996202164 (Whatsapp).  Ednaldo Antônio de Andrade.",,
319960,10,"Solicitei uma portabilidade para a caixa econômica,a portabilidade foi efetivada porém todos os 3 contratos foram averbados no prazo de 96 meses. O contrato de 2238,00 estava no prazo de 79 parcelas, parcela de 779,00 61 parcelas, e 426,43 40 em aberto. O banco simplesmente ignorou a regra do banco central que é proibido aumento da parcela sem consentimento do cliente prévio, (o próprio banco me informou na reclamação (PROCON) anterior conforme print anexado, de que as parcelas aumentaram, parcela de 2.238,00 foi para 2294,40, parcela 779,00 para 818,51 e 426,43 para 544,64, notem que quantidade de parcelas aumentaram e também foram para o prazo de 96 meses o que é proibido na portabilidade, tanto as parcelas quanto o prazo está diferente do contrato supostamente assinado, a caixa nao deu cópia do tal documento tão pouco anexou junto a reclamação , note que a Caixa Econômica está agindo de forma irregular á todo momento, forçando a gerar novas assinaturas e novas autorizações para ingressar na folha de pagamento de forma irregular e desleal. E sem a conclusão do procon de resolução do problema, entrei em contato com o gerente gerando as autorizações para ¿regularização¿ da averbação, e fui completamente ignorada pelo mesmo. Preciso de uma resolução urgente, pois já tive desconto em folha com averbações incorretas.",,
319966,10,"Não reconheço e não realizei o referido empréstimo consignado. Nunca abri nenhuma conta na instituição financeira. PicPay Todos os empréstimos consignados realizados por mim no SouGov foram  feitos no Banco do Brasil, instituiçao financeira que mantenho relação de confiança há mais de 37 anos. E nenhum deles foi feito num valor tão alto, como esse do PickPay, porque sempre tive o cuidado de não comprometer minha renda com valor que interferisse na manutenção de minhas despesas básicas. Além disso, o fato de eu sempre realizar empréstimos no Banco do Brasil, configura um padrão de consumo. Desse modo, houve uma falha no dever de segurança da instituição financeira PicPay. No dia 10/04, ocasião em que invadiram minha conta no Sou.Gov. e realizaram a fraude, além de fazer a comunicaçao de ocorrência na Policia Civil. Tentei contato com o banco PicPay para informar que estava sendo vitima de um golpe, mas infelizmente os atendentes disseram que não podiam me ajudar pelo fato de eu não ter conta no banco e não ter me sentido segura de passar para o atendimento o número de meu CPF. Perante o exposto, solicito que não seja descontadas as parcelas do referido empréstimo consignado em minha folha de pagamento.",,
319994,10,"Venho reafirmar tudo aquilo que se encontra no TR 10/2023-00312231. Fui induzido uma fazer portabilidade favoravel, com reduçao do valor da parcela,  taxas e juros e manutençao da mesma quantidade de parcelas e obter troco  de 3,000.00, consolidando como uma oferta irreal. O emprestimo do banco  BRB contrato ¿1100146557 de 5.000,00 de 24 parcelas de 263,85, com 10  parcelas pagas . . Apos a contrataçao, o valor da parcela ficou no mesmo valor,  dividido em duas rubricas disfarçadas, de 243,85 como EMPREST PREVIDENCIA  PRIVADA PECULIO e 20,00 como CONTRIB PREV ABERTA PECULIO e passou de 24  para 96 parcelas ou seja configurando o nao cumprmento do acordo  feito. Por ocasiao da contrataçao, houve desrespeito a margem consignavel, eu  dispunha de margem de 89,00 e após a contrataçao ficou em negativa em  118,00. Tentei desfazer o negocio, usando do direito ao arrependimento, fui  impedido, pois afirmaram que ja tinham comprado a divida do BRB. Existem 8  praticas abusivas do emprestimo consignado e a consignataria praticou 4 destas a  saber obrigatoriedade do peculio, desrespeito a margem consignavel, impedir o  exercicio do direito ao arrependimento e nao disponibilizar a copia do contrato.  Quanto ao Boletim de Ocorrencia -BO, fiz para demonstrar minha indignaçao, em  ser enganado, logrado, induzido, vicio de consentimento, configurando uma oferta  irreal. Nao se trata de um boletim tipificando uma acao penal, somente para  preservar meus direitos ou seja trata-se de um boletim de ocorrencia de  preservaçao de direitos, que servira para embasar uma possivel açao judicial,  caso essa situaçao nao seja resolvida por este Canal. Quanto a ANUENCIA, NAO  DEI ANUENCIA NENHUMA, QUEM DEU FOI A PROPRIA CONSIGNATARIA, POIS  FUI INDUZIDO A ENTREGAR A SENHA DO SOUGOV PRA ELES, sob o argumento da  minha idade e em ter dificuldades em navegar no portal.  CONCLUSAO DA RECLAMAÇAO 1. Se a consignataria no momento da contrataçao informasse que as parcelas da  portabilidade ficassem com o mesmo valor e passasem de 24 para 96 parcelas e a  divida que era de 3.684,80 passasem para 25.267,20, certamente nao aceitaria,  isso se chama transparencia. 2. Solicito que a consignataria, informe os juros e as taxas que foram aplicadas na  portabilidade, e a UPAG analise se essas taxas e juros se sao mais baixas que as  praticadas no contrato anterior que pertencia ao BRB. 3. Que a consigataria apresente toda a gravacão transcrita, audio e conversa de  whatssap, desde o inicio ate o final da contratação, para verificação da veracidade  do contrato, do que foi acordado entre as partes e tirar toda duvida no momento  da contrataçáo. 7. Solicito a UPAG que verifique se antes dessa portabilidade eu tinha os 89,00 de  margem consignável e que após a portabilidade estaria com 118,00 de margem  negativa, pois houve uma atualização e estou agora com 110,00 8. A Consignatária enviou-me o certificado de adesão no dia 26.02.2024, so pra  dar uma falsa conformidade de que ja era associado há muito tempo. Em hipótese  alguma me associei ou fiz adesão ao plano de assistência previdenciária anterior  ao contrato que me desse direito de fazer empréstimos ou portabilidades. 9. No dia 22.04.2024, solicitei o áudio da contratação, pra embasar minhas  reclamações, porem o pedido foi negado, sob a desculpa, que só por uma decisão  judicial poderia ser entregue. 10. Fiz as devida reclamação ao SAC da Consignatária. que respondeu que as  mesmas são IMPROCEDENTES, bem como a ouvidoria,  que respondeu que as mesmas já tinham sido ACLARADAS 11. Quero aqui afirmar que os valores apresentados tanto ao SAC e a ouvidorias  nao estao corretos, devido ao abalo emocional que fui acometido ao saber que fui  enganado na portabilidade em questão. 12. Diante do exposto acima, solicito a SUSPENSAO do desconto do valor de  243,00, estendido ao valor de 20,00, que e um PECULIO, proibido pelo Código do  Consumidor e que ambos valores fazem parte do contrato 516100.",,
320018,10,"Solicitei uma portabilidade para a caixa econômica,a portabilidade foi efetivada porém todos os 3 contratos foram averbados no prazo de 96 meses. O contrato de 2238,00 estava no prazo de 79 parcelas, parcela de 779,00 61 parcelas, e 426,43 40 em aberto. O banco simplesmente ignorou a regra do banco central que é proibido aumento da parcela sem consentimento do cliente prévio, (o próprio banco me informou na reclamação (PROCON) anterior conforme print anexado, de que as parcelas aumentaram, parcela de 2.238,00 foi para 2294,40, parcela 779,00 para 818,51 e 426,43 para 544,64, notem que quantidade de parcelas aumentaram e também foram para o prazo de 96 meses o que é proibido na portabilidade, tanto as parcelas quanto o prazo está diferente do contrato supostamente assinado, a caixa nao deu cópia do tal documento tão pouco anexou junto a reclamação , note que a Caixa Econômica está agindo de forma irregular á todo momento, forçando a gerar novas assinaturas e novas autorizações para ingressar na folha de pagamento de forma irregular e desleal. E sem a conclusão do procon de resolução do problema, entrei em contato com o gerente gerando as autorizações para ¿regularização¿ da averbação, e fui completamente ignorada pelo mesmo. Preciso de uma resolução urgente, pois já tive desconto em folha com averbações incorretas.",,
320019,11,"Solicitei uma portabilidade para a caixa econômica,a portabilidade foi efetivada porém todos os 3 contratos foram averbados no prazo de 96 meses. O contrato de 2238,00 estava no prazo de 79 parcelas, parcela de 779,00 61 parcelas, e 426,43 40 em aberto. O banco simplesmente ignorou a regra do banco central que é proibido aumento da parcela sem consentimento do cliente prévio, (o próprio banco me informou na reclamação (PROCON) anterior conforme print anexado, de que as parcelas aumentaram, parcela de 2.238,00 foi para 2294,40, parcela 779,00 para 818,51 e 426,43 para 544,64, notem que quantidade de parcelas aumentaram e também foram para o prazo de 96 meses o que é proibido na portabilidade, tanto as parcelas quanto o prazo está diferente do contrato supostamente assinado, a caixa nao deu cópia do tal documento tão pouco anexou junto a reclamação , note que a Caixa Econômica está agindo de forma irregular á todo momento, forçando a gerar novas assinaturas e novas autorizações para ingressar na folha de pagamento de forma irregular e desleal. E sem a conclusão do procon de resolução do problema, entrei em contato com o gerente gerando as autorizações para ¿regularização¿ da averbação, e fui completamente ignorada pelo mesmo. Preciso de uma resolução urgente, pois já tive desconto em folha com averbações incorretas.",,
320044,11,"Venho por meio deste, requerer os seguintes esclarecimentos e documentos:   1 - Minha margem diminuiu e o órgão não está repassando o valor completo da parcela, fui orientado a realizar a diferença do pagamento via aplicativo, a questão é: Eu não quero mais ser cliente NuBank e vou cancelar minha conta e consequentemente desinstalar o aplicativo. Existe outra forma para que eu complemente o restante do pagamento da parcela? Se sim, qual seria? O banco emite um boleto apenas com essa diferença? Eu tentei e não consegui.  2 - O que acontece com meu contrato de empréstimo e consignação em folha caso eu não complete o valor da parcela? O Banco continuará a receber mesmo assim do órgão a outra parte da parcela? Gostaria de esclarecimento jurídico do Nubank quanto a este questionamento.   3 - Solicito que seja enviado o DDC referente ao meu contrato;  4 - Nas solicitações anteriores eu não peço para enviar resposta com cópia para melo.wanderley@ifpb.edu.br, eu peço para que seja enviado apenas para este e-mail, e esse e-mail não é cadastrado com o Nubank, responder este termo apenas para o e-mail que estiver cadastrado, que acredito que seja: wanderley_jr16@hotmail.com, vocês respondem para vários canais, se possível poderíamos continuar minha solicitação por e-mail inclusive.   5 - Conforme segundo anexo, no aplicativo diz que se eu quitar hoje seria um absurdo valor de 360 mil reais, ou seja, o aplicativo não condiz com a realidade pois para quitação antecipada deve-se retirar os juros.",,
320064,12,"Recentemente tomei conhecimento de débito de parcelas que por problemas do sistema foram debitados parcialmente em folha, ou no caso de uma das parcelas que deixou de ser debitada, conforme segue: -10/2021(parcela número 2)  foi descontado em folha apenas o valor  de R$ 1.043,11,  -12/2021 (parcela número 4) que teve lançamento R$ 411,90 e posteriormente foi excluído,  -01/2022 03/2022(parcela número 5) foi descontado o valor de R$ 2.935,41, -03/2022(parcela número 7) foi descontado valor de R$ 2.571,90 e -12/2022(parcela número 16) foi descontado o valor de R$ 1.094,03. Com exceção destas parcelas, todas as restantes foram e estão até o momento sendo debitadas normalmente mantendo o contrato ativo. Ocorre que, mesmo estando o contrato ativo reiteradas vezes tenho recebido mensagens do SERASA informando solicitação de inclusão no cadastro de inadimplentes pelo BRADESCO FINANCIAMENTOS, onde também  consta o valor no valor da inclusão o total da divida sendo cobrado como saldo devedor  a despeito do fato de ainda estarmos com o contrato atualmente ativo, e todas as parcelas estarem  sendo debitadas normalmente.  *OBS* Nesta oportunidade informo que no registro da reclamação , por não permitir apenas o contrato, selecionei apenas a ultima parcela debitada, mesmo tendo sido debitada corretamente para assim conseguir registrar a reclamação. Nos anexos encontram se as mensagens que comprovam a citada negativação e cobrança. Neste sentido, visando registrar a reclamação, por ausência  da opção correta, tive que selecionar como Práticas vedadas a opção : Manter consignação de empréstimo ou financiamento referente a contrato já liquidado.",,
320069,10,"No dia 18/03/24 fui vitima de um golpe atraves de meu aparelho celular por uma golpista de nome Cibele Lima Trindade cpf 16133589701 dizendo ser consultora financeira em nome da BMT consultoria lu¿a matriz 48781089/0001-05 tel (21)67168871 e que a mesma trabalhava junto de sua gerente Beatriz Wanderley de Oliveira cpf 161400927-95, a mesma me oferecendo proposta de compra de minha divida do consignado que tenho com Banco Bradesco, me daria 7mil de troco e diminuicao e abatimento das prestacoes do consignado e que fariam atraves do Banco Parana. Inicialmente nao percebi que estava caindo num golpe e fui realizando todas as operacoes solicitadas no meu app SouGov e enviei tambem meus documentos pessoais e contracheque como foi pedido. Quando me dei conta de que caira num golpe, ainda tentei cancelar no Sou Gov mas nao consegui. Entao a golpista depositou em minha conta atraves de pix dois valores um de 15.000,00 e outro de 3.222,09, eu disse que queria cancelar a operacao, a golpista disse que so seria possivel se eu retornasse esses valores atraves de 02 boletos bancarios , caso contrario nao cancelaria a operacao, entao inocentemente na boa fe e honestidade, querendo resolver o problema, fiz o retorno desses valores, tenho comprovante bancario no meu app do Bradesco, apos isso a golpista nao entregou o valor de troco e nem cancelou a operacao, desapareceu do wattssap, agora consta na minha margem de consignado, um emorestimo pelo Banco Parana em 96 meses, por um valor de 18.222,09, que foi roubado de mim. Estou muito abalada e nao tenho condicoes de pagar outro emprestimo, esse valor esta fazendo muita falta no orcamento de minha familia, venho pedir que me ajudem cancelando esse golpe para que eu possa seguir minha vida dignamente honrando com meus gastos familiares todo mes! Gratidao!",,
320069,11,"No dia 18/03/24 fui vitima de um golpe atraves de meu aparelho celular por uma golpista de nome Cibele Lima Trindade cpf 16133589701 dizendo ser consultora financeira em nome da BMT consultoria lu¿a matriz 48781089/0001-05 tel (21)67168871 e que a mesma trabalhava junto de sua gerente Beatriz Wanderley de Oliveira cpf 161400927-95, a mesma me oferecendo proposta de compra de minha divida do consignado que tenho com Banco Bradesco, me daria 7mil de troco e diminuicao e abatimento das prestacoes do consignado e que fariam atraves do Banco Parana. Inicialmente nao percebi que estava caindo num golpe e fui realizando todas as operacoes solicitadas no meu app SouGov e enviei tambem meus documentos pessoais e contracheque como foi pedido. Quando me dei conta de que caira num golpe, ainda tentei cancelar no Sou Gov mas nao consegui. Entao a golpista depositou em minha conta atraves de pix dois valores um de 15.000,00 e outro de 3.222,09, eu disse que queria cancelar a operacao, a golpista disse que so seria possivel se eu retornasse esses valores atraves de 02 boletos bancarios , caso contrario nao cancelaria a operacao, entao inocentemente na boa fe e honestidade, querendo resolver o problema, fiz o retorno desses valores, tenho comprovante bancario no meu app do Bradesco, apos isso a golpista nao entregou o valor de troco e nem cancelou a operacao, desapareceu do wattssap, agora consta na minha margem de consignado, um emorestimo pelo Banco Parana em 96 meses, por um valor de 18.222,09, que foi roubado de mim. Estou muito abalada e nao tenho condicoes de pagar outro emprestimo, esse valor esta fazendo muita falta no orcamento de minha familia, venho pedir que me ajudem cancelando esse golpe para que eu possa seguir minha vida dignamente honrando com meus gastos familiares todo mes! Gratidao!",,
320177,11,"Entendo que o valor que foi devolvido ao Banco Santander de R$3.067,27 usou para amortizar três parcelas do meu contrato, deixando-o no prazo de 93meses com parcelas de R$ 3.152,00 dentro do sistema deles, portanto você ainda estão me fazendo me pagar ao total do contrato o valor de R$293.136,00 Estão me fazendo pagar á mais o valor de R$62.545,39 mesmo dizendo que usaram o valor devolvido para amortizar minhas parcelas e saldo devedor. EU PERMANEÇO EXTREMAMENTE PREJUDICADO, POIS NÃO USUFRUI DE NENHUM VALOR DISSO. Segue o número do protocolo aberto pelo Banco Central 2024/237447 - 2024/314253 o qual pedi resolução do problema gerado pelo Banco Santander. Lembrando que houve também um outro termo feito aqui, Reclamação Nº 04/2024-00319533, onde o banco informa que o valor depositado em minha conta foi de 18mil, sendo que isso não é verdade, o valor depositado foi de 3mil e estou anexando o comprovante de devolução.   Por fim, solicito que o Banco Santander efetue os acertos no sistema do Banco, visto que hoje consta no meu contracheque o desconto do valor R$ 3.152,00 no prazo de 96x, também consta no sistema do Santander um saldo devedor onerado em R$ 62.545,39 no qual não recebi nenhum valor por isto.",,
320236,12,"olicitei uma portabilidade para a caixa econômica,a portabilidade foi efetivada porém todos os 3 contratos foram averbados no prazo de 96 meses. O contrato de 2238,00 estava no prazo de 79 parcelas, parcela de 779,00 61 parcelas, e 426,43 40 em aberto. O banco simplesmente ignorou a regra do banco central que é proibido aumento da parcela sem consentimento do cliente prévio, (o próprio banco me informou na reclamação (PROCON) anterior conforme print anexado, de que as parcelas aumentaram, parcela de 2.238,00 foi para 2294,40, parcela 779,00 para 818,51 e 426,43 para 544,64, notem que quantidade de parcelas aumentaram e também foram para o prazo de 96 meses o que é proibido na portabilidade, tanto as parcelas quanto o prazo está diferente do contrato supostamente assinado, a caixa nao deu cópia do tal documento tão pouco anexou junto a reclamação , note que a Caixa Econômica está agindo de forma irregular á todo momento, forçando a gerar novas assinaturas e novas autorizações para ingressar na folha de pagamento de forma irregular e desleal. E sem a conclusão do procon de resolução do problema, entrei em contato com o gerente gerando as autorizações para ¿regularização¿ da averbação, e fui completamente ignorada pelo mesmo. Preciso de uma resolução urgente, pois já tive desconto em folha com averbações incorretas.",,
320276,12,"Lembrando esse Termo de Reclamação NÃO É para o meu Sindicato mas foi o meio que achei de entrar no sistema do Sigepe já que a SABEMI não a parece no mesmoe VAMOS ao ASSUNTO. Eu, Paulo Sergio da Cruz Moreira, CPF: 167.740.272-53, Matrícula no Sigepe: 327718, Lotado na Gráfica da UFPA ativo permanente,Data do Nasc. 21/11/1961. Venho respeitosamente perguntar porque e qual a JUSTIFICATIVA que levou o Sigepe, tomar essa decisão. Já que o MESMO Sigepe tinha tomado a decisão de SUSPENDER o desconto desse consignado da SABEMI que está SU-JUDICE e foi fruto do Termo de Reclamação defendido por mim perante o Sigepe e a SABEMI a mensagem enviada fala o seguinte no meu Email em 03/05/2024: Falando assim: "" Informamos que a partir de 03/05/2024 a restrição Suspensão da Consignação 34179 no valor 96,91 empréstimo da SABEMI, Vai VOLTAR a ser DESCONTADO. Como já falei esse consignado que está na justiça com o processo de número 0841694-50.2022.8.14.0301 na Justiça do Estado do Pará no qual DPE - Núcle de Defesa do Consumidor com a DEFENSORA  Pública do Estado do Pará, a Dra. Brenda da Costa Santos Monteiro está me representando na defesa. Por gentileza gostaria saber porque o Sigepe está DESCUMPRINDO o Termo de Reclamação que fiz e fui VENCEDOR contra a SABEMI nos ARGUMENTOS e VERDADES, sendo a sentença jugada e ganha em primeira instância e ganha em segunda instância na Justiça e levada a terceira instância pela própria SABEMI que NÃO aceita PERDER, mas fica a enganar NÓS SERVIDORES. LEMBRANDO esse processo ESTÁ  ""Sub Judce"". No qual esse Sub-Judice que foi a decisão do Termo de Reclamação que FIZ ao Sigepe que o MESMO DECIDIU pela SUSPENÇÃO desse empréstimo ficando a margem consignável reservada   até a CONCLUSÃO do processo. Lembrando que esse processo a inda está em ANDAMENTO, MAIS agora o próprio Sigepe está SUSPENDENDO  a sua DECISÃO. Não sei por qual RAZÃO e MOTIVO que não foram JUSTIFICADO pelo Sigepe ou seja, ESTÁ DESCUMPRINDO o que DECIDIU em 26/10/2023 ás 17: 56. O que é mais GRAVE ainda É que esse Termo de Reclamação Completo já NÃO está mais no SISTEMA do Sigepe muito ESTRANHO e SINISTRO. MAS na graça de Deus eu tenho uma cópia do Termo de Reclamação completo e vou anexar aqui para vocês. Fico no AGUARDO e à disposição dos senhores responsáveis pelo ASSUNTO. Por que o Email: enviado pelo Sigepe não justifica o por que da decisão. Lembrando a INDA que a SABEMI não DEVOLVER o que descontado indevidamente do seus clientes ¿já aconteceu várias vezes com migo. Em anexo 3 documento comprobatório.",,
320372,10,"No período do consignado recebi uma ligação do senhor Vinicius Fiori apresentando uma proposta de compra de dívidas do banco do Brasil, ele se aprepresentou  como sendo servidor do banco inter, apresentou código de segurança: 294170RB - CÓDIGO DE OPERAÇÃO DE REDUÇÃO. que em parceria com o empresa CONSIGMA CRED INTERMEDIAÇÕES FINANCEIRAS, CNPJ 50.544.799/0001-00. Ele apresentou uma proposta para compra de dívidas, onde o banco inter iria realizar a compra da dívida.  O procedimento seria de compra de dívida que não aconteceu, o banco VINICIUS FIORI liberou um novo empréstimo, enviou 2 boletos para efetivação da compra da dívida que de acordo com ele já havia sido negociada, no entanto a dívida permaneceu no banco do Brasil,  o banco inter não se responsabiliza pela situação e segue cobrando as parcelas do consignado. Isso tudo aconteceu no período em que eu me recuperava.de cirurgia neurológica e fiquei muito tempo 11 meses off line, sem acesso a Internet. Continuo em licença saúde e o banco inter se recusa em negociar essa situação de roubo, pois o dinheiro não ficou comigo e sim com a empresa indicada pelo funcionário do banco inter. Tenho tentado resolver o problema sem sucesso, tendo sido bloqueada nos telefones com os quais ele se comunicava qnd fez a proposta.",,
320372,11,"No período do consignado recebi uma ligação do senhor Vinicius Fiori apresentando uma proposta de compra de dívidas do banco do Brasil, ele se aprepresentou  como sendo servidor do banco inter, apresentou código de segurança: 294170RB - CÓDIGO DE OPERAÇÃO DE REDUÇÃO. que em parceria com o empresa CONSIGMA CRED INTERMEDIAÇÕES FINANCEIRAS, CNPJ 50.544.799/0001-00. Ele apresentou uma proposta para compra de dívidas, onde o banco inter iria realizar a compra da dívida.  O procedimento seria de compra de dívida que não aconteceu, o banco VINICIUS FIORI liberou um novo empréstimo, enviou 2 boletos para efetivação da compra da dívida que de acordo com ele já havia sido negociada, no entanto a dívida permaneceu no banco do Brasil,  o banco inter não se responsabiliza pela situação e segue cobrando as parcelas do consignado. Isso tudo aconteceu no período em que eu me recuperava.de cirurgia neurológica e fiquei muito tempo 11 meses off line, sem acesso a Internet. Continuo em licença saúde e o banco inter se recusa em negociar essa situação de roubo, pois o dinheiro não ficou comigo e sim com a empresa indicada pelo funcionário do banco inter. Tenho tentado resolver o problema sem sucesso, tendo sido bloqueada nos telefones com os quais ele se comunicava qnd fez a proposta.",,
